  0.080194, -0.100600,  0.082349, -0.040840,  0.247074, -0.130871, -0.459156,  0.043620,  0.483501, -0.575451,  0.162442, -0.254392,  0.000000
  0.079171, -0.100639,  0.081428, -0.040166,  0.261284, -0.137822, -0.484390,  0.043074,  0.508696, -0.605371,  0.171048, -0.267722,  0.000000
  0.078175, -0.100678,  0.080532, -0.039526,  0.275404, -0.144693, -0.509383,  0.042546,  0.533206, -0.634502,  0.179411, -0.280707,  0.000000
  0.077206, -0.100718,  0.079660, -0.038918,  0.289427, -0.151485, -0.534131,  0.042034,  0.557039, -0.662854,  0.187535, -0.293350,  0.000000
  0.076264, -0.100758,  0.078812, -0.038341,  0.303346, -0.158197, -0.558628,  0.041535,  0.580202, -0.690438,  0.195422, -0.305658,  0.000000
  0.075347, -0.100799,  0.077988, -0.037793,  0.317154, -0.164830, -0.582869,  0.041049,  0.602704, -0.717263,  0.203074, -0.317633,  0.000000
  0.074457, -0.100839,  0.077187, -0.037273,  0.330846, -0.171386, -0.606851,  0.040574,  0.624552, -0.743337,  0.210495, -0.329280,  0.000000
  0.073593, -0.100880,  0.076409, -0.036779,  0.344415, -0.177863, -0.630570,  0.040110,  0.645753, -0.768671,  0.217686, -0.340603,  0.000000
  0.072754, -0.100921,  0.075655, -0.036311,  0.357857, -0.184263, -0.654022,  0.039654,  0.666314, -0.793271,  0.224650, -0.351607,  0.000000
  0.071941, -0.100962,  0.074923, -0.035869,  0.371166, -0.190587, -0.677205,  0.039208,  0.686242, -0.817147,  0.231388, -0.362294,  0.000000
  0.071152, -0.101003,  0.074213, -0.035450,  0.384337, -0.196835, -0.700116,  0.038769,  0.705542, -0.840306,  0.237905, -0.372668,  0.000000
  0.070388, -0.101044,  0.073526, -0.035055,  0.397367, -0.203007, -0.722753,  0.038338,  0.724223, -0.862757,  0.244200, -0.382734,  0.000000
  0.069649, -0.101085,  0.072860, -0.034683,  0.410252, -0.209104, -0.745113,  0.037915,  0.742290, -0.884507,  0.250277, -0.392494,  0.000000
  0.068933, -0.101126,  0.072217, -0.034334,  0.422987, -0.215127, -0.767196,  0.037498,  0.759749, -0.905564,  0.256138, -0.401953,  0.000000
  0.068241, -0.101167,  0.071595, -0.034007,  0.435569, -0.221076, -0.789000,  0.037088,  0.776607, -0.925936,  0.261785, -0.411113,  0.000000
  0.067573, -0.101207,  0.070994, -0.033701,  0.447996, -0.226952, -0.810523,  0.036683,  0.792869, -0.945629,  0.267218, -0.419978,  0.000000
  0.066929, -0.101248,  0.070414, -0.033417,  0.460265, -0.232755, -0.831767,  0.036285,  0.808542, -0.964651,  0.272442, -0.428551,  0.000000
  0.066307, -0.101289,  0.069855, -0.033154,  0.472374, -0.238487, -0.852730,  0.035892,  0.823631, -0.983010,  0.277457, -0.436836,  0.000000
  0.065709, -0.101329,  0.069316, -0.032911,  0.484319, -0.244148, -0.873412,  0.035505,  0.838141, -1.000711,  0.282265, -0.444835,  0.000000
  0.065133, -0.101369,  0.068798, -0.032688,  0.496100, -0.249738, -0.893813,  0.035123,  0.852079, -1.017763,  0.286869, -0.452552,  0.000000
  0.064580, -0.101409,  0.068300, -0.032485,  0.507715, -0.255259, -0.913934,  0.034745,  0.865450, -1.034171,  0.291269, -0.459990,  0.000000
  0.064049, -0.101449,  0.067823, -0.032302,  0.519163, -0.260711, -0.933775,  0.034373,  0.878259, -1.049943,  0.295468, -0.467152,  0.000000
  0.063539, -0.101488,  0.067364, -0.032138,  0.530442, -0.266095, -0.953338,  0.034005,  0.890512, -1.065085,  0.299468, -0.474041,  0.000000
  0.063052, -0.101528,  0.066926, -0.031993,  0.541551, -0.271411, -0.972623,  0.033642,  0.902213, -1.079604,  0.303269, -0.480660,  0.000000
  0.062576, -0.101129,  0.066525, -0.031857,  0.565530, -0.301793, -0.979410,  0.033283,  0.922885, -1.084569,  0.316217, -0.477901,  0.000000
  0.062123, -0.100827,  0.066139, -0.031742,  0.587250, -0.328213, -0.987739,  0.032929,  0.940892, -1.090903,  0.326889, -0.476901,  0.000000
  0.061694, -0.100594,  0.065769, -0.031647,  0.607129, -0.351380, -0.997321,  0.032579,  0.956862, -1.098033,  0.335899, -0.477069,  0.000000
  0.061287, -0.100411,  0.065417, -0.031571,  0.625466, -0.371826, -1.007927,  0.032233,  0.971191, -1.105605,  0.343627, -0.478041,  0.000000
  0.060901, -0.100268,  0.065081, -0.031515,  0.642487, -0.389963, -1.019372,  0.031891,  0.984136, -1.113387,  0.350325, -0.479576,  0.000000
  0.060537, -0.100155,  0.064762, -0.031476,  0.658364, -0.406111, -1.031510,  0.031552,  0.995879, -1.121222,  0.356166, -0.481509,  0.000000
  0.060194, -0.100068,  0.064461, -0.031456,  0.673231, -0.420527, -1.044222,  0.031218,  1.006551, -1.128998,  0.361276, -0.483724,  0.000000
  0.059872, -0.100002,  0.064177, -0.031454,  0.687198, -0.433421, -1.057408,  0.030887,  1.016249, -1.136635,  0.365748, -0.486133,  0.000000
  0.059570, -0.099954,  0.063910, -0.031469,  0.700352, -0.444967, -1.070986,  0.030560,  1.025051, -1.144070,  0.369653, -0.488672,  0.000000
  0.059288, -0.099920,  0.063660, -0.031501,  0.712768, -0.455311, -1.084885,  0.030236,  1.033016, -1.151257,  0.373048, -0.491289,  0.000000
  0.059026, -0.099900,  0.063427, -0.031551,  0.724510, -0.464579, -1.099045,  0.029916,  1.040194, -1.158160,  0.375978, -0.493945,  0.000000
  0.058783, -0.099891,  0.063212, -0.031617,  0.735632, -0.472880, -1.113415,  0.029599,  1.046625, -1.164751,  0.378480, -0.496606,  0.000000
  0.058560, -0.099892,  0.063013, -0.031700,  0.746182, -0.480308, -1.127948,  0.029286,  1.052344, -1.171005,  0.380585, -0.499246,  0.000000
  0.058357, -0.099902,  0.062830, -0.031799,  0.756200, -0.486949, -1.142604,  0.028976,  1.057381, -1.176905,  0.382320, -0.501844,  0.000000
  0.058172, -0.099920,  0.062665, -0.031914,  0.765725, -0.492877, -1.157347,  0.028669,  1.061763, -1.182435,  0.383708, -0.504380,  0.000000
  0.058006, -0.099944,  0.062516, -0.032045,  0.774790, -0.498160, -1.172147,  0.028365,  1.065511, -1.187582,  0.384769, -0.506840,  0.000000
  0.057859, -0.099975,  0.062383, -0.032193,  0.783427, -0.502858, -1.186973,  0.028065,  1.068648, -1.192337,  0.385520, -0.509209,  0.000000
  0.057730, -0.100011,  0.062266, -0.032355,  0.791661, -0.507028, -1.201800,  0.027767,  1.071192, -1.196690,  0.385977, -0.511475,  0.000000
  0.057620, -0.100052,  0.062166, -0.032534,  0.799521, -0.510721, -1.216605,  0.027473,  1.073160, -1.200634,  0.386155, -0.513629,  0.000000
  0.057527, -0.100098,  0.062081, -0.032727,  0.807028, -0.513983, -1.231367,  0.027181,  1.074569, -1.204161,  0.386067, -0.515660,  0.000000
  0.057453, -0.100147,  0.062013, -0.032936,  0.814206, -0.516857, -1.246066,  0.026893,  1.075433, -1.207268,  0.385725, -0.517560,  0.000000
  0.057396, -0.100200,  0.061960, -0.033160,  0.821076, -0.519385, -1.260685,  0.026608,  1.075767, -1.209949,  0.385140, -0.519322,  0.000000
  0.057357, -0.100256,  0.061923, -0.033398,  0.827655, -0.521604, -1.275207,  0.026325,  1.075584, -1.212199,  0.384323, -0.520939,  0.000000
  0.057336, -0.100314,  0.061901, -0.033651,  0.833964, -0.523547, -1.289618,  0.026045,  1.074897, -1.214016,  0.383285, -0.522404,  0.000000
  0.057331, -0.100375,  0.061894, -0.033919,  0.840019, -0.525249, -1.303903,  0.025768,  1.073718, -1.215397,  0.382034, -0.523712,  0.000000
  0.057344, -0.100437,  0.061903, -0.034201,  0.845838, -0.526741, -1.318051,  0.025494,  1.072059, -1.216337,  0.380579, -0.524857,  0.000000
  0.057373, -0.100501,  0.061927, -0.034497,  0.851434, -0.528050, -1.332050,  0.025223,  1.069932, -1.216836,  0.378930, -0.525834,  0.000000
  0.057420, -0.100566,  0.061965, -0.034808,  0.856824, -0.529204, -1.345888,  0.024954,  1.067347, -1.216890,  0.377095, -0.526638,  0.000000
  0.057482, -0.100632,  0.062019, -0.035132,  0.862021, -0.530228, -1.359557,  0.024688,  1.064315, -1.216498,  0.375081, -0.527265,  0.000000
  0.057562, -0.100698,  0.062087, -0.035470,  0.867039, -0.531148, -1.373048,  0.024425,  1.060846, -1.215658,  0.372897, -0.527709,  0.000000
  0.057657, -0.100765,  0.062169, -0.035822,  0.871892, -0.531986, -1.386351,  0.024164,  1.056950, -1.214369,  0.370550, -0.527968,  0.000000
  0.057769, -0.100832,  0.062266, -0.036187,  0.876590, -0.532763, -1.399459,  0.023906,  1.052638, -1.212629,  0.368047, -0.528037,  0.000000
  0.057896, -0.100898,  0.062378, -0.036566,  0.881147, -0.533500, -1.412365,  0.023651,  1.047918, -1.210437,  0.365395, -0.527913,  0.000000
  0.058040, -0.100964,  0.062503, -0.036958,  0.885573, -0.534216, -1.425063,  0.023398,  1.042801, -1.207792,  0.362601, -0.527592,  0.000000
  0.058199, -0.101030,  0.062643, -0.037363,  0.889879, -0.534930, -1.437547,  0.023147,  1.037295, -1.204693,  0.359672, -0.527070,  0.000000
  0.058373, -0.101094,  0.062797, -0.037781,  0.894075, -0.535658, -1.449811,  0.022899,  1.031408, -1.201140,  0.356613, -0.526346,  0.000000
  0.058563, -0.101158,  0.062964, -0.038212,  0.898172, -0.536418, -1.461850,  0.022654,  1.025151, -1.197133,  0.353433, -0.525415,  0.000000
  0.058768, -0.101220,  0.063145, -0.038655,  0.902179, -0.537223, -1.473660,  0.022411,  1.018530, -1.192670,  0.350135, -0.524274,  0.000000
  0.058988, -0.101280,  0.063339, -0.039112,  0.906104, -0.538090, -1.485236,  0.022170,  1.011555, -1.187751,  0.346726, -0.522922,  0.000000
  0.059223, -0.101339,  0.063547, -0.039580,  0.909957, -0.539030, -1.496576,  0.021932,  1.004233, -1.182377,  0.343212, -0.521356,  0.000000
  0.059472, -0.101395,  0.063769, -0.040061,  0.913745, -0.540058, -1.507675,  0.021696,  0.996572, -1.176548,  0.339598, -0.519574,  0.000000
  0.059737, -0.101450,  0.064003, -0.040554,  0.917476, -0.541185, -1.518531,  0.021462,  0.988580, -1.170264,  0.335889, -0.517574,  0.000000
  0.060015, -0.101502,  0.064251, -0.041059,  0.921157, -0.542422, -1.529142,  0.021231,  0.980263, -1.163525,  0.332090, -0.515353,  0.000000
  0.060308, -0.101552,  0.064511, -0.041576,  0.924796, -0.543780, -1.539504,  0.021002,  0.971629, -1.156333,  0.328206, -0.512910,  0.000000
  0.060616, -0.101600,  0.064785, -0.042105,  0.928399, -0.545269, -1.549617,  0.020775,  0.962684, -1.148688,  0.324240, -0.510244,  0.000000
  0.060937, -0.101645,  0.065071, -0.042646,  0.931972, -0.546897, -1.559479,  0.020551,  0.953435, -1.140591,  0.320198, -0.507354,  0.000000
  0.061272, -0.101687,  0.065370, -0.043198,  0.935521, -0.548672, -1.569089,  0.020328,  0.943888, -1.132043,  0.316084, -0.504239,  0.000000
  0.061621, -0.101726,  0.065681, -0.043761,  0.939051, -0.550603, -1.578445,  0.020108,  0.934049, -1.123047,  0.311900, -0.500897,  0.000000
  0.061983, -0.101762,  0.066004, -0.044336,  0.942568, -0.552697, -1.587547,  0.019890,  0.923924, -1.113602,  0.307650, -0.497329,  0.000000
  0.062359, -0.101795,  0.066340, -0.044923,  0.946075, -0.554959, -1.596394,  0.019675,  0.913518, -1.103713,  0.303339, -0.493534,  0.000000
  0.062748, -0.101826,  0.066688, -0.045520,  0.949579, -0.557395, -1.604987,  0.019461,  0.902836, -1.093380,  0.298968, -0.489512,  0.000000
  0.063151, -0.101852,  0.067048, -0.046128,  0.953082, -0.560011, -1.613325,  0.019250,  0.891883, -1.082606,  0.294540, -0.485262,  0.000000
  0.063567, -0.101876,  0.067420, -0.046747,  0.956589, -0.562811, -1.621409,  0.019040,  0.880664, -1.071393,  0.290058, -0.480787,  0.000000
  0.063995, -0.101897,  0.067804, -0.047377,  0.960102, -0.565800, -1.629240,  0.018833,  0.869183, -1.059744,  0.285524, -0.476085,  0.000000
  0.064436, -0.101914,  0.068200, -0.048018,  0.963626, -0.568980, -1.636818,  0.018628,  0.857444, -1.047662,  0.280940, -0.471157,  0.000000
  0.064891, -0.101928,  0.068607, -0.048669,  0.967162, -0.572354, -1.644144,  0.018425,  0.845451, -1.035149,  0.276308, -0.466006,  0.000000
  0.065357, -0.101939,  0.069025, -0.049330,  0.970714, -0.575926, -1.651219,  0.018224,  0.833208, -1.022210,  0.271630, -0.460631,  0.000000
  0.065836, -0.101946,  0.069455, -0.050002,  0.974283, -0.579696, -1.658045,  0.018025,  0.820718, -1.008847,  0.266906, -0.455035,  0.000000
  0.066328, -0.101950,  0.069897, -0.050684,  0.977872, -0.583667, -1.664623,  0.017828,  0.807983, -0.995064,  0.262138, -0.449218,  0.000000
  0.066831, -0.101951,  0.070349, -0.051377,  0.981483, -0.587840, -1.670956,  0.017633,  0.795008, -0.980864,  0.257326, -0.443182,  0.000000
  0.067347, -0.101949,  0.070813, -0.052079,  0.985116, -0.592215, -1.677044,  0.017439,  0.781794, -0.966252,  0.252472, -0.436930,  0.000000
  0.067875, -0.101944,  0.071287, -0.052791,  0.988773, -0.596792, -1.682890,  0.017248,  0.768344, -0.951231,  0.247577, -0.430463,  0.000000
  0.068414, -0.101936,  0.071772, -0.053513,  0.992456, -0.601571, -1.688496,  0.017059,  0.754661, -0.935806,  0.242639, -0.423784,  0.000000
  0.068965, -0.101924,  0.072268, -0.054245,  0.996164, -0.606551, -1.693865,  0.016871,  0.740746, -0.919980,  0.237660, -0.416894,  0.000000
  0.069528, -0.101910,  0.072775, -0.054986,  0.999899, -0.611733, -1.698998,  0.016686,  0.726602, -0.903759,  0.232640, -0.409797,  0.000000
  0.070103, -0.101893,  0.073292, -0.055737,  1.003661, -0.617114, -1.703899,  0.016502,  0.712230, -0.887145,  0.227579, -0.402494,  0.000000
  0.070688, -0.101873,  0.073820, -0.056497,  1.007450, -0.622693, -1.708570,  0.016321,  0.697632, -0.870144,  0.222476, -0.394988,  0.000000
  0.071285, -0.101850,  0.074358, -0.057267,  1.011266, -0.628468, -1.713014,  0.016141,  0.682810, -0.852761,  0.217331, -0.387282,  0.000000
  0.071894, -0.101825,  0.074906, -0.058046,  1.015109, -0.634437, -1.717234,  0.015963,  0.667765, -0.834999,  0.212145, -0.379378,  0.000000
  0.072513, -0.101797,  0.075465, -0.058834,  1.018979, -0.640597, -1.721232,  0.015786,  0.652498, -0.816863,  0.206916, -0.371280,  0.000000
  0.073143, -0.101766,  0.076033, -0.059631,  1.022875, -0.646947, -1.725012,  0.015612,  0.637011, -0.798358,  0.201644, -0.362991,  0.000000
  0.073784, -0.101734,  0.076611, -0.060437,  1.026797, -0.653483, -1.728576,  0.015439,  0.621305, -0.779489,  0.196328, -0.354512,  0.000000
  0.074436, -0.101699,  0.077200, -0.061251,  1.030744, -0.660203, -1.731929,  0.015268,  0.605381, -0.760260,  0.190969, -0.345847,  0.000000
  0.075098, -0.101661,  0.077798, -0.062075,  1.034715, -0.667102, -1.735072,  0.015099,  0.589241, -0.740675,  0.185565, -0.336999,  0.000000
  0.075771, -0.101622,  0.078405, -0.062907,  1.038709, -0.674179, -1.738010,  0.014932,  0.572884, -0.720740,  0.180115, -0.327971,  0.000000
  0.076454, -0.101581,  0.079022, -0.063748,  1.042725, -0.681429, -1.740745,  0.014766,  0.556313, -0.700458,  0.174620, -0.318765,  0.000000
  0.077148, -0.101538,  0.079649, -0.064598,  1.046763, -0.688849, -1.743281,  0.014602,  0.539528, -0.679836,  0.169077, -0.309385,  0.000000
  0.077851, -0.101493,  0.080285, -0.065456,  1.050820, -0.696435, -1.745621,  0.014439,  0.522531, -0.658876,  0.163488, -0.299833,  0.000000
  0.078565, -0.101446,  0.080930, -0.066322,  1.054897, -0.704183, -1.747768,  0.014279,  0.505321, -0.637583,  0.157851, -0.290112,  0.000000
  0.079289, -0.101397,  0.081584, -0.067196,  1.058991, -0.712090, -1.749726,  0.014120,  0.487902, -0.615962,  0.152165, -0.280226,  0.000000
  0.080023, -0.101348,  0.082248, -0.068079,  1.063101, -0.720152, -1.751498,  0.013962,  0.470272, -0.594018,  0.146430, -0.270175,  0.000000
  0.080766, -0.101296,  0.082920, -0.068970,  1.067225, -0.728364, -1.753088,  0.013807,  0.452434, -0.571754,  0.140645, -0.259965,  0.000000
  0.081520, -0.101244,  0.083602, -0.069868,  1.071363, -0.736723, -1.754497,  0.013652,  0.434389, -0.549174,  0.134810, -0.249596,  0.000000
  0.082282, -0.101190,  0.084292, -0.070775,  1.075513, -0.745225, -1.755731,  0.013500,  0.416137, -0.526284,  0.128925, -0.239072,  0.000000
  0.083055, -0.101135,  0.084991, -0.071690,  1.079673, -0.753865, -1.756792,  0.013349,  0.397679, -0.503086,  0.122988, -0.228395,  0.000000
  0.083837, -0.101079,  0.085698, -0.072612,  1.083842, -0.762640, -1.757683,  0.013199,  0.379018, -0.479586,  0.117000, -0.217568,  0.000000
  0.084628, -0.101021,  0.086414, -0.073542,  1.088018, -0.771545, -1.758407,  0.013052,  0.360153, -0.455787,  0.110959, -0.206592,  0.000000
  0.085428, -0.100963,  0.087139, -0.074480,  1.092200, -0.780577, -1.758969,  0.012905,  0.341087, -0.431692,  0.104867, -0.195471,  0.000000
  0.086237, -0.100904,  0.087872, -0.075425,  1.096385, -0.789731, -1.759369,  0.012760,  0.321821, -0.407306,  0.098722, -0.184207,  0.000000
  0.087056, -0.100845,  0.088613, -0.076377,  1.100574, -0.799004, -1.759613,  0.012617,  0.302355, -0.382633,  0.092524, -0.172802,  0.000000
  0.087883, -0.100784,  0.089362, -0.077337,  1.104763, -0.808392, -1.759703,  0.012475,  0.282691, -0.357676,  0.086273, -0.161257,  0.000000
  0.088720, -0.100723,  0.090119, -0.078305,  1.108952, -0.817890, -1.759641,  0.012335,  0.262831, -0.332438,  0.079969, -0.149576,  0.000000
  0.089565, -0.100661,  0.090885, -0.079279,  1.113139, -0.827495, -1.759430,  0.012196,  0.242777, -0.306924,  0.073613, -0.137760,  0.000000
  0.090418, -0.100599,  0.091658, -0.080261,  1.117322, -0.837203, -1.759075,  0.012059,  0.222528, -0.281137,  0.067203, -0.125811,  0.000000
  0.091280, -0.100536,  0.092440, -0.081249,  1.121499, -0.847010, -1.758576,  0.011923,  0.202088, -0.255079,  0.060740, -0.113732,  0.000000
  0.092151, -0.100473,  0.093229, -0.082245,  1.125670, -0.856913, -1.757938,  0.011788,  0.181457, -0.228755,  0.054225, -0.101523,  0.000000
  0.093030, -0.100409,  0.094025, -0.083248,  1.129833, -0.866908, -1.757162,  0.011655,  0.160638, -0.202168,  0.047656, -0.089186,  0.000000
  0.093918, -0.100345,  0.094830, -0.084257,  1.133986, -0.876991, -1.756252,  0.011524,  0.139632, -0.175320,  0.041036, -0.076724,  0.000000
  0.094813, -0.100281,  0.095642, -0.085273,  1.138128, -0.887159, -1.755209,  0.011393,  0.118440, -0.148215,  0.034363, -0.064138,  0.000000
  0.095717, -0.100217,  0.096461, -0.086296,  1.142257, -0.897409, -1.754037,  0.011265,  0.097064, -0.120857,  0.027638, -0.051430,  0.000000
  0.096629, -0.100152,  0.097288, -0.087326,  1.146371, -0.907737, -1.752738,  0.011137,  0.075507, -0.093247,  0.020861, -0.038601,  0.000000
  0.097549, -0.100087,  0.098122, -0.088362,  1.150470, -0.918140, -1.751314,  0.011011,  0.053770, -0.065389,  0.014033, -0.025652,  0.000000
  0.098476, -0.100022,  0.098963, -0.089405,  1.154552, -0.928615, -1.749767,  0.010886,  0.031854, -0.037285,  0.007155, -0.012586,  0.000000
  0.099412, -0.099957,  0.099811, -0.090453,  1.158616, -0.939158, -1.748100,  0.010763,  0.009763, -0.008939,  0.000226,  0.000597,  0.000000
  0.100355, -0.099892,  0.100667, -0.091509,  1.162659, -0.949767, -1.746315,  0.010640, -0.012504,  0.019646, -0.006753,  0.013895,  0.000000
  0.101305, -0.099827,  0.101529, -0.092570,  1.166681, -0.960439, -1.744413,  0.010520, -0.034942,  0.048469, -0.013780,  0.027307,  0.000000
  0.102264, -0.099762,  0.102398, -0.093638,  1.170681, -0.971170, -1.742398,  0.010400, -0.057552,  0.077526, -0.020857,  0.040832,  0.000000
  0.103229, -0.099697,  0.103274, -0.094712,  1.174657, -0.981958, -1.740271,  0.010282, -0.080329,  0.106815, -0.027982,  0.054468,  0.000000
  0.104202, -0.099632,  0.104157, -0.095792,  1.178607, -0.992800, -1.738033,  0.010165, -0.103273,  0.136333, -0.035154,  0.068214,  0.000000
  0.105182, -0.099567,  0.105047, -0.096878,  1.182531, -1.003694, -1.735687,  0.010049, -0.126382,  0.166078, -0.042372,  0.082069,  0.000000
  0.106170, -0.099502,  0.105943, -0.097970,  1.186428, -1.014636, -1.733235,  0.009934, -0.149653,  0.196048, -0.049637,  0.096032,  0.000000
  0.107164, -0.099437,  0.106846, -0.099067,  1.190295, -1.025625, -1.730678,  0.009821, -0.173084,  0.226239, -0.056947,  0.110102,  0.000000
  0.108166, -0.099372,  0.107755, -0.100171,  1.194131, -1.036657, -1.728018,  0.009709, -0.196674,  0.256650, -0.064302,  0.124278,  0.000000
  0.109174, -0.099308,  0.108670, -0.101280,  1.197936, -1.047731, -1.725257,  0.009598, -0.220420,  0.287278, -0.071701,  0.138559,  0.000000
  0.110189, -0.099243,  0.109592, -0.102394,  1.201708, -1.058844, -1.722396,  0.009488, -0.244319,  0.318120, -0.079142,  0.152943,  0.000000
  0.111212, -0.099179,  0.110520, -0.103515,  1.205447, -1.069993, -1.719436,  0.009380, -0.268370,  0.349176, -0.086626,  0.167431,  0.000000
  0.112240, -0.099115,  0.111455, -0.104640,  1.209149, -1.081177, -1.716379,  0.009273, -0.292571,  0.380441, -0.094151,  0.182020,  0.000000
  0.113276, -0.099051,  0.112395, -0.105771,  1.212816, -1.092393, -1.713227,  0.009166, -0.316920,  0.411915, -0.101716,  0.196711,  0.000000
  0.114317, -0.098988,  0.113341, -0.106908,  1.216445, -1.103639, -1.709981,  0.009061, -0.341413,  0.443595, -0.109321,  0.211502,  0.000000
  0.115366, -0.098924,  0.114294, -0.108050,  1.220035, -1.114914, -1.706641,  0.008958, -0.366050,  0.475478, -0.116965,  0.226393,  0.000000
  0.116420, -0.098861,  0.115252, -0.109197,  1.223585, -1.126215, -1.703210,  0.008855, -0.390828,  0.507563, -0.124646,  0.241382,  0.000000
  0.117481, -0.098798,  0.116216, -0.110349,  1.227093, -1.137539, -1.699689,  0.008753, -0.415744,  0.539848, -0.132365,  0.256469,  0.000000
  0.118548, -0.098735,  0.117186, -0.111506,  1.230560, -1.148886, -1.696078,  0.008653, -0.440796,  0.572331, -0.140119,  0.271653,  0.000000
  0.119622, -0.098673,  0.118161, -0.112668,  1.233983, -1.160254, -1.692378,  0.008553, -0.465983,  0.605008, -0.147908,  0.286933,  0.000000
  0.120701, -0.098611,  0.119142, -0.113836,  1.237361, -1.171640, -1.688591,  0.008455, -0.491302,  0.637880, -0.155732,  0.302309,  0.000000
  0.121786, -0.098549,  0.120129, -0.115008,  1.240694, -1.183043, -1.684718,  0.008358, -0.516750,  0.670943, -0.163588,  0.317780,  0.000000
  0.122877, -0.098487,  0.121121, -0.116185,  1.243980, -1.194461, -1.680759,  0.008262, -0.542326,  0.704195, -0.171476,  0.333345,  0.000000
  0.123974, -0.098425,  0.122118, -0.117366,  1.247218, -1.205893, -1.676716,  0.008166, -0.568027,  0.737635, -0.179396,  0.349003,  0.000000
  0.125077, -0.098364,  0.123121, -0.118553,  1.250407, -1.217337, -1.672589,  0.008072, -0.593851,  0.771260, -0.187346,  0.364754,  0.000000
  0.126185, -0.098303,  0.124129, -0.119744,  1.253545, -1.228790, -1.668379,  0.007979, -0.619796,  0.805069, -0.195325,  0.380598,  0.000000
  0.127299, -0.098243,  0.125142, -0.120939,  1.256632, -1.240253, -1.664087,  0.007887, -0.645860,  0.839060, -0.203332,  0.396532,  0.000000
  0.128418, -0.098182,  0.126160, -0.122139,  1.259667, -1.251723, -1.659713,  0.007796, -0.672039,  0.873231, -0.211366,  0.412558,  0.000000
  0.129543, -0.098122,  0.127184, -0.123343,  1.262648, -1.263198, -1.655259,  0.007706, -0.698333,  0.907579, -0.219426,  0.428673,  0.000000
  0.130673, -0.098062,  0.128212, -0.124552,  1.265574, -1.274678, -1.650724,  0.007617, -0.724738,  0.942104, -0.227512,  0.444878,  0.000000
  0.131808, -0.098002,  0.129246, -0.125765,  1.268444, -1.286161, -1.646110,  0.007529, -0.751253,  0.976804, -0.235621,  0.461172,  0.000000
  0.132949, -0.097943,  0.130284, -0.126983,  1.271257, -1.297645, -1.641416,  0.007442, -0.777875,  1.011676, -0.243754,  0.477555,  0.000000
  0.134095, -0.097884,  0.131327, -0.128204,  1.274011, -1.309129, -1.636644,  0.007356, -0.804602,  1.046718, -0.251908,  0.494025,  0.000000
  0.135245, -0.097825,  0.132375, -0.129430,  1.276707, -1.320612, -1.631794,  0.007271, -0.831431,  1.081930, -0.260084,  0.510582,  0.000000
